date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:26	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:24%20GMT	http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/pellentesque-eliteget-gravida-cum-ornare/ln.href,%20location.html	(from http://localhost:10016/pellentesque-eliteget-gravida-cum-ornare/)
16:59:26	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:26%20GMT	http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quam-vulputate-dignissim-suspendisse-intellus/ln.href,%20location.html	(from http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/)
16:59:27	122261/122261	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf0e-1dd95%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-4.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-4.jpg	(from http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/)
16:59:27	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:26%20GMT	http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/quam-vulputate-dignissim-suspendisse-intellus/firebase-auth-compat.html	(from http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/)
16:59:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:26%20GMT	http://localhost:10016/?p=757	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index3d1a.html	(from http://localhost:10016/quam-vulputate-dignissim-suspendisse-intellus/)
16:59:27	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:27%20GMT	http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/vestibulum-commodo-sapien-non-elit-vitae/ln.href,%20location.html	(from http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/)
16:59:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:27%20GMT	http://localhost:10016/?p=218	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/index5034.html	(from http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/)
16:59:28	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:27%20GMT	http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/vestibulum-commodo-sapien-non-elit-vitae/firebase-auth-compat.html	(from http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/)
16:59:28	91255/91255	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-16477%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-1@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-1@2x.jpg	(from http://localhost:10016/vestibulum-commodo-sapien-non-elit-vitae/)
16:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:28%20GMT	http://localhost:10016/?p=215	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/indexd7c9.html	(from http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/)
16:59:29	71054/71054	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf06-1158e%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-2@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-2@2x.jpg	(from http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/)
16:59:29	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:28%20GMT	http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/firebase-auth-compat.html	(from http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/)
16:59:29	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:28%20GMT	http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/ln.href,%20location.html	(from http://localhost:10016/proin-ex-ipsum-facilisis-tincidunt-vulputate/)
16:59:29	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:28%20GMT	http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/ln.href,%20location.origin	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/ln.href,%20location.html	(from http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/)
16:59:30	70812/70812	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf05-1149c%22	http://localhost:10016/wp-content/uploads/2021/06/blog-img-3@2x.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/blog-img-3@2x.jpg	(from http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/)
16:59:30	6138/6138	U-----	200	untouched ('')	image/jpeg	etag:%2268edcf04-17fa%22	http://localhost:10016/wp-content/uploads/2021/06/video-7-150x150.jpg	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/wp-content/uploads/2021/06/video-7-150x150.jpg	(from http://localhost:10016/one-hundred-years-of-solitude/)
16:59:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Oct%202025%2012:59:29%20GMT	http://localhost:10016/?p=1	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/indexcff1.html	(from http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/)
16:59:30	53557/53557	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Oct%202025%2012:59:29%20GMT	http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/firebase-auth-compat.js	C:/Users/moham/Desktop/Fable-Export/Fable/localhost_10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/firebase-auth-compat.html	(from http://localhost:10016/duis-mauris-augue-efficitur-posuere-dignissim-neque/)
